ReportType,APINumber,FieldCode,AreaCode,PoolCode,WellTypeCode,InjectionReportDate,SteamWaterInjected,WaterSuitable,WaterTreatedDeoiling,WaterTreatedDisinfection,WaterTreatedDesalinization,WaterTreatedMembrane,WaterTreatedOther,WaterSourceName,WaterSourceType
OG110BQ,040072008200,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072008200,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072008400,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072008400,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072008500,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072008500,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009700,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009700,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009800,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009800,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009900,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072009900,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010000,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010000,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010100,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010100,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010200,000,00,05,WD,2021-03-31 00:00:00,19,N,N,N,N,N,N,,01
OG110BQ,040072010200,000,00,05,WD,2021-06-30 00:00:00,15,N,N,N,N,N,N,,01
OG110BQ,040072010300,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010300,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010500,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010500,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010600,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010600,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010700,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010700,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010800,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010800,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010801,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010801,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010900,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072010900,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011000,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011000,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011100,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011100,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011200,840,00,00,GS,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040072011200,840,00,00,GS,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040112022100,282,00,05,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190001900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190002800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190002801,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190003200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190003500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190007800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026300,150,00,00,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026300,150,00,00,WD,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026400,150,00,00,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026400,150,00,00,WD,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026400,150,00,05,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190026400,150,00,05,WD,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190172700,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190172800,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190177600,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190193300,150,00,00,WD,2021-03-31 00:00:00,366643,N,Y,N,N,N,N,,01
OG110BQ,040190193300,150,00,00,WD,2021-06-30 00:00:00,345011,N,Y,N,N,N,N,,01
OG110BQ,040190236100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190236200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190236400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190237100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190237200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190263000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190263300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264202,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264501,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190264700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190265600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190265800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266502,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190266802,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190267400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190267401,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190267500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190268800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190269300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190269302,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190269500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190270500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190270700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190270800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190271000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190271002,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190271100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190271101,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190281900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190282800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283201,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283501,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190283902,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190284000,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190284900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190284901,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190285100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190286300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190286400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190286401,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190286700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190286702,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287001,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287301,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190287800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190291700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190292700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190292704,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190325400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190325600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190325700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190336200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190340900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190341200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190341400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190341401,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190361000,150,00,05,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190369300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190369301,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190376600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190386900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190386901,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190387202,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190388700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190393400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190394000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190394300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190394400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190394500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190394600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190399800,150,00,00,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190399800,150,00,00,WD,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190399800,150,00,05,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190399800,150,00,05,WD,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420001,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420301,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420402,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190420900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190435000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190435002,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190461700,152,03,10,WD,2021-03-31 00:00:00,1092700,N,Y,N,N,N,Y,,01
OG110BQ,040190462400,152,03,10,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190462500,152,03,10,WD,2021-03-31 00:00:00,14627,N,Y,N,N,N,Y,,01
OG110BQ,040190463200,152,03,10,WD,2021-03-31 00:00:00,33401,N,Y,N,N,N,Y,,01
OG110BQ,040190516300,326,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190516300,326,00,05,WF,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190516301,326,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190516301,326,00,05,WF,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190528300,326,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190528300,326,00,05,WF,2021-06-30 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190573301,348,00,05,WF,2021-03-31 00:00:00,103509,N,Y,N,N,N,N,,01
OG110BQ,040190581200,348,00,00,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190581600,348,00,00,WD,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040190585300,348,00,05,WF,2021-03-31 00:00:00,441652,N,Y,N,N,N,N,,01
OG110BQ,040192000400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192000700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192000800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192001500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192002000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192002001,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192002900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003601,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192003902,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192004100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192004102,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192004600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192005400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192005700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192005900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192005903,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192007000,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192007600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192009500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192009700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192009701,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192012600,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192013900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192015300,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192016200,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192016400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192017100,150,00,05,WF,2021-03-31 00:00:00,47413,N,Y,N,N,N,N,,01
OG110BQ,040192017800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192018900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192018902,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192019100,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192019200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192020000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192020001,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192022100,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192023300,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192025400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192027400,150,00,05,WF,2021-03-31 00:00:00,82505,N,Y,N,N,N,N,,01
OG110BQ,040192028700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192028701,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192028800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192028801,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029102,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192029800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192031700,150,00,05,WF,2021-03-31 00:00:00,106114,N,Y,N,N,N,N,,01
OG110BQ,040192032000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192032100,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192033500,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192034000,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192034100,150,00,05,WF,2021-03-31 00:00:00,185793,N,Y,N,N,N,N,,01
OG110BQ,040192037200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192037300,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192038500,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192039200,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192040200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192040400,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192040600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192040800,150,00,05,WF,2021-03-31 00:00:00,187257,N,Y,N,N,N,N,,01
OG110BQ,040192042700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192042900,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192042902,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192043000,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192043001,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192043400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192043401,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192044400,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192046600,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192047200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192047400,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192047900,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192048100,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192049600,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192049900,150,00,05,SF,2021-03-31 00:00:00,136178,N,Y,N,N,N,N,,01
OG110BQ,040192050400,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192050500,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192050501,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192052700,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053100,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053400,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053500,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053700,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053800,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192053801,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192054300,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192054500,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192054800,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192055000,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192055100,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192055500,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192055900,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192056100,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192056700,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192057200,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192060900,150,00,05,WF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192064700,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192064701,150,00,05,SC,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192065400,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
OG110BQ,040192065800,150,00,05,SF,2021-03-31 00:00:00,0,N,N,N,N,N,N,,
